Email_ID,Email_Type,Subject_Hotness_Score,Email_Source_Type,Customer_Location,Email_Campaign_Type,Total_Past_Communications,Time_Email_sent_Category,Word_Count,Total_Links,Total_Images,Email_Status
EMA00084548548900,1,0.2,1,,2,43,3,542,26,23,0
EMA00084548665640,1,0.4,2,G,2,22,1,1241,9,1,0
EMA00084548682240,1,1.4,2,B,2,44,3,152,14,3,0
EMA00084548868160,1,0.8,1,G,2,32,2,1014,8,0,1
EMA00084548906330,1,2.2,2,E,2,22,1,796,11,0,0
EMA00084549271580,1,0.7,1,,2,23,1,892,16,10,0
EMA00084549495220,1,1.5,1,B,2,40,1,470,9,0,1
EMA00084549515680,2,0.3,1,,3,34,2,1157,14,,1
EMA00084549583950,1,0.8,1,G,2,36,2,988,4,2,0
EMA00084549734770,1,1.7,1,D,2,40,2,416,4,0,1
EMA00084549766110,1,0.6,2,,2,25,3,673,14,1,0
EMA00084549843790,1,2.1,1,E,2,18,3,1038,11,4,0
EMA00084550269380,1,0.2,1,,2,42,2,962,11,3,0
EMA00084550451920,2,1.5,1,,2,28,2,504,9,0,0
EMA00084550496260,2,0.6,1,G,2,32,1,904,11,10,0
EMA00084550712300,1,0.5,1,,2,45,3,366,11,1,0
EMA00084550735170,1,2.2,1,G,2,16,2,630,11,7,0
EMA00084550842120,1,2,1,G,2,25,3,542,9,0,0
EMA00084550967830,1,0.5,2,C,2,52,2,389,4,0,0
EMA00084550991390,2,0.3,1,G,2,26,1,737,4,0,0
EMA00084551032210,2,1.2,1,E,2,26,2,760,8,6,0
EMA00084551189960,1,3,2,E,2,20,2,550,12,4,0
EMA00084551390280,1,0.3,2,D,2,30,2,440,9,0,0
EMA00084551404260,1,2,1,G,2,30,1,392,21,14,1
EMA00084551406080,1,1.4,2,G,2,20,2,1189,21,3,0
EMA00084551454140,1,2,1,D,2,30,2,504,24,18,0
EMA00084551807570,1,0.6,1,C,2,50,2,352,11,0,0
EMA00084552027010,2,1,1,E,2,32,1,593,6,0,0
EMA00084552066530,1,2.1,2,G,2,23,2,550,6,1,0
EMA00084552069530,1,3.5,1,E,2,18,1,770,6,,0
EMA00084552153680,1,0.1,2,F,2,42,3,655,14,0,0
EMA00084552255980,1,2.4,1,G,2,20,1,988,8,0,0
EMA00084552278860,1,0.8,2,D,2,31,2,1102,9,0,0
EMA00084552475390,2,1.2,1,B,2,14,1,962,11,0,0
EMA00084552543040,1,1.3,2,C,2,39,2,424,6,0,0
EMA00084552840720,1,1.5,1,,2,15,3,931,11,1,0
EMA00084552870420,2,0,2,G,1,0,2,713,1,0,1
EMA00084553216910,1,1.9,2,D,2,30,2,840,3,0,0
EMA00084553293180,1,2.9,1,E,2,30,3,253,14,10,0
EMA00084553305210,1,0.9,2,D,2,24,2,892,11,0,1
EMA00084553313370,1,0.3,1,G,3,36,2,722,11,8,1
EMA00084553388910,1,1.5,2,C,2,36,2,524,11,6,0
EMA00084553480900,1,3.3,2,D,2,32,2,40,21,10,1
EMA00084553571720,1,1.1,1,B,2,55,2,470,21,19,0
EMA00084553648940,1,0.9,2,C,2,10,2,892,2,0,0
EMA00084553891510,1,0.1,1,B,3,37,2,416,7,0,1
EMA00084553966840,1,0.2,2,G,3,52,3,694,8,6,1
EMA00084553984970,1,3.1,2,,2,25,1,132,6,4,0
EMA00084554041250,1,1.7,2,E,2,22,2,694,11,0,0
EMA00084554200860,1,1.9,2,G,2,17,3,673,6,0,0
EMA00084554208830,2,1.2,1,G,2,32,2,873,14,13,1
EMA00084554211130,1,0.7,2,G,2,33,1,812,14,3,0
EMA00084554366270,1,2.5,2,G,2,8,1,806,4,0,0
EMA00084554462050,1,0,2,E,2,35,2,1157,11,9,0
EMA00084554723860,1,0.7,1,E,2,43,1,653,15,7,0
EMA00084554846410,1,2.8,2,B,2,10,2,678,11,5,0
EMA00084555010190,1,0.6,2,,2,,2,912,21,10,0
EMA00084555018800,1,1.9,2,E,2,,2,778,14,12,0
EMA00084555234930,1,0.1,2,B,2,20,2,922,6,2,0
EMA00084555654890,1,2.3,2,D,2,25,3,339,11,0,0
EMA00084555879060,1,0,2,E,3,30,2,741,21,18,1
EMA00084555948840,1,0,2,E,3,27,2,737,14,1,1
EMA00084555964760,1,0.9,2,C,2,40,2,490,6,1,0
EMA00084555976080,2,1.2,1,D,2,29,2,962,11,0,0
EMA00084556110010,2,0.1,1,D,3,47,2,678,11,0,1
EMA00084556134540,2,1,1,G,2,20,3,524,6,0,0
EMA00084556163420,1,1.9,2,G,2,23,1,636,9,0,0
EMA00084556671880,2,1.3,1,,2,44,2,519,9,5,0
EMA00084556921150,2,0.3,2,G,1,0,2,145,1,0,0
EMA00084556930700,1,1.6,1,G,2,14,1,1252,6,0,0
EMA00084557106590,1,4.2,2,E,2,7,2,253,11,4,1
EMA00084557118550,1,0.6,2,,2,44,2,577,11,0,0
EMA00084557279280,1,0,1,D,3,47,2,771,5,0,1
EMA00084557377230,1,0.9,1,E,2,20,2,912,11,0,0
EMA00084557595030,2,0.2,1,,2,39,2,721,8,0,0
EMA00084557732140,1,1.4,2,G,2,22,2,636,2,0,0
EMA00084557756230,2,0.3,1,A,2,,3,542,14,9,0
EMA00084558049380,1,2,1,G,2,,1,233,11,0,0
EMA00084558105300,1,1,2,,2,35,1,311,,0,0
EMA00084558111440,1,3.2,2,C,2,12,2,578,9,4,0
EMA00084558229990,1,0.2,2,F,3,46,3,806,5,2,1
EMA00084558256690,1,2.2,2,G,2,21,2,1014,16,10,0
EMA00084558310530,1,1.6,2,C,2,36,2,424,7,0,0
EMA00084558362370,1,1.8,2,G,2,25,2,593,16,14,0
EMA00084558757740,1,1.8,2,G,2,18,1,1140,9,0,0
EMA00084559047970,1,1.8,1,G,2,53,2,132,11,0,0
EMA00084559139620,1,1.5,1,G,2,41,1,806,11,9,0
EMA00084559273540,2,1.5,1,F,2,40,3,314,8,0,0
EMA00084559382970,2,0.2,1,G,2,30,2,855,8,3,1
EMA00084559406130,1,0.3,2,F,2,42,1,366,6,5,0
EMA00084559457920,1,0.4,2,D,2,36,3,855,16,8,0
EMA00084559486390,1,1.4,2,G,2,19,3,704,16,0,0
EMA00084559493780,1,2.8,2,G,2,11,2,1038,2,0,0
EMA00084559694820,1,1.2,1,G,2,35,3,934,6,3,0
EMA00084559822990,1,0.7,2,B,2,35,1,700,11,4,0
EMA00084559823110,1,2,2,G,2,23,2,678,2,0,1
EMA00084560120020,1,0.5,2,G,2,42,1,873,9,3,1
EMA00084560274340,1,0.8,2,,2,24,2,1216,6,0,0
EMA00084560289350,2,3.1,1,E,2,25,1,565,8,3,0
EMA00084560343140,1,1.9,2,A,2,12,2,1122,4,0,0
EMA00084560407970,1,0.6,2,C,2,,2,1140,10,6,0
EMA00084560617440,1,0.4,2,G,2,25,1,661,9,0,0
EMA00084560976170,1,2.8,2,E,2,13,2,796,31,30,0
EMA00084560978940,1,2.8,1,A,2,22,2,1014,9,2,0
EMA00084561080620,1,1.5,2,D,2,18,1,684,8,0,0
EMA00084561119240,2,2.3,1,G,2,,1,694,6,1,0
EMA00084561187220,1,1.5,1,,2,25,3,760,16,0,0
EMA00084561226510,2,1.8,1,E,2,16,3,722,14,2,0
EMA00084561250270,1,2.9,2,E,2,18,2,806,4,0,0
EMA00084561555520,2,1.5,1,E,2,30,2,504,11,4,1
EMA00084561604870,1,0.8,1,G,2,47,3,366,14,5,1
EMA00084561788840,1,1.6,1,G,2,17,3,1140,6,0,0
EMA00084562009110,1,3.7,2,G,2,17,1,565,11,0,0
EMA00084562093610,1,2.6,1,G,2,25,1,339,11,0,0
EMA00084562424040,1,1.7,2,F,2,25,2,721,6,0,0
EMA00084562625750,1,3.5,1,C,2,21,2,79,16,5,0
EMA00084562825390,2,0.5,1,E,2,36,2,988,5,0,0
EMA00084563059820,2,2,1,F,2,14,2,1157,11,9,0
EMA00084563146590,2,0.4,1,,2,34,1,623,4,0,0
EMA00084563193270,1,2,2,G,2,29,1,806,11,4,0
EMA00084563216940,1,1.1,1,E,2,50,2,99,4,0,1
EMA00084563290000,1,0.4,2,C,2,20,3,880,19,17,0
EMA00084563538960,2,0.7,1,G,2,43,2,630,9,0,0
EMA00084563565860,1,1,2,F,2,22,3,1203,8,5,0
EMA00084563580260,2,0.2,1,B,1,0,1,610,1,0,1
EMA00084563688110,1,0.9,1,F,2,49,2,462,14,9,1
EMA00084563825160,1,0.2,2,G,2,32,2,684,5,0,0
EMA00084563880960,1,1.3,2,D,2,20,1,662,11,10,0
EMA00084564255240,1,1.6,2,G,2,,2,1157,11,8,0
EMA00084564362090,1,1.2,2,E,2,43,2,416,11,0,0
EMA00084564440730,1,1.6,2,E,2,,2,730,16,9,0
EMA00084564654780,1,2.7,2,E,2,,1,806,14,4,0
EMA00084564728110,1,2.1,2,C,2,25,2,462,3,0,0
EMA00084564776700,1,0.2,1,G,2,40,2,933,11,1,0
EMA00084564783060,1,0.1,2,E,3,,2,962,11,5,1
EMA00084564834170,1,0.7,2,G,2,19,1,892,16,4,0
EMA00084564890170,1,0.2,2,A,3,47,2,416,8,5,1
EMA00084565023880,2,1,1,D,2,15,1,1296,4,0,0
EMA00084565233240,1,0.5,1,E,2,56,2,116,11,0,1
EMA00084565237200,1,0.2,1,B,2,30,2,722,10,0,0
EMA00084565364260,1,1.2,1,G,2,31,2,560,6,0,0
EMA00084565405830,1,0.2,2,G,1,0,2,806,1,0,1
EMA00084565506400,1,1.9,2,G,2,36,2,416,18,9,1
EMA00084565517480,1,1.1,2,,2,17,2,684,8,0,1
EMA00084565576710,1,2.7,2,E,2,,2,462,,6,0
EMA00084565653080,2,0.6,1,E,2,47,3,389,6,0,0
EMA00084565725420,1,2,1,F,2,20,3,608,6,0,1
EMA00084565751200,1,2.2,1,D,2,12,1,684,8,0,0
EMA00084565767500,1,2.9,2,G,2,9,1,733,8,7,0
EMA00084566044320,1,0.1,1,C,3,41,2,1014,21,16,1
EMA00084566173520,2,1.3,1,,2,28,2,1082,9,0,0
EMA00084566256670,1,1.8,2,,2,32,1,578,6,3,0
EMA00084566326420,1,2.1,2,E,2,36,2,251,21,7,0
EMA00084566436530,1,2.1,1,D,2,13,3,704,2,0,0
EMA00084566690810,2,0.5,1,E,2,40,2,524,8,0,1
EMA00084566692790,1,0.8,1,E,2,45,2,504,5,0,0
EMA00084566759510,1,1.8,1,E,2,23,2,771,11,5,0
EMA00084566897920,1,1.7,1,G,2,31,1,578,16,0,0
EMA00084566920580,1,0.3,2,G,2,27,3,704,8,0,0
EMA00084567022130,1,0.9,1,G,2,45,2,251,21,18,1
EMA00084567123730,1,2.2,2,G,2,22,2,560,9,0,0
EMA00084567139000,2,1,1,,2,23,2,704,14,0,0
EMA00084567163860,1,1.1,2,A,2,24,3,623,6,0,0
EMA00084567377430,1,0.4,2,G,2,31,2,704,31,26,0
EMA00084567504090,1,1.5,1,G,2,34,3,678,11,3,1
EMA00084567548470,1,1.5,2,C,2,8,2,868,8,6,1
EMA00084567590150,1,0.5,1,D,2,36,2,812,8,7,0
EMA00084567597710,1,0.9,1,E,2,22,1,904,16,,0
EMA00084567636170,1,1.6,1,E,2,44,2,275,11,0,1
EMA00084567736390,1,0,1,G,3,31,2,1216,6,1,1
EMA00084567820930,1,0.9,1,C,2,39,2,610,8,0,0
EMA00084567916210,1,3.2,2,,2,10,3,490,16,15,1
EMA00084568184030,1,1.6,2,B,2,17,2,1173,14,13,0
EMA00084568194400,2,1.7,1,E,2,18,2,684,3,0,0
EMA00084568220210,1,1.5,2,,2,15,2,484,2,0,0
EMA00084568378720,1,0.2,2,B,3,30,1,730,11,10,1
EMA00084568420200,1,0.3,2,B,3,54,2,389,21,19,1
EMA00084568486860,2,0.2,1,E,3,18,1,1310,11,6,1
EMA00084568489010,1,0.2,2,B,2,54,2,314,6,0,0
EMA00084568713690,1,2.7,1,G,2,36,2,275,6,5,0
EMA00084568954500,1,0.8,1,G,2,34,2,655,8,0,1
EMA00084569043750,2,1.6,1,F,2,17,2,1103,6,0,0
EMA00084569216510,1,0.1,2,,2,15,3,1082,4,0,0
EMA00084569320350,2,0.3,1,G,2,60,2,352,11,9,0
EMA00084569331850,1,2,2,,2,36,1,458,16,0,0
EMA00084569334140,1,2,2,,2,24,2,610,5,0,0
EMA00084569522480,2,0.3,1,G,3,58,2,311,14,10,1
EMA00084569556270,2,1,1,G,2,13,3,1203,6,0,0
EMA00084569573480,1,2.7,2,C,2,25,2,440,9,3,0
EMA00084569591240,1,0.4,1,E,2,34,2,1014,31,17,0
EMA00084569622540,1,0.3,1,B,3,52,1,392,11,0,1
EMA00084569661360,1,1.3,2,G,2,15,2,757,11,0,0
EMA00084569661680,2,0.2,1,G,2,30,3,1038,8,0,0
EMA00084569681300,1,0.3,1,G,2,49,1,366,6,,0
EMA00084569861960,1,0.9,2,F,2,17,2,892,9,1,0
EMA00084570004450,1,1.4,1,,2,34,1,631,21,17,0
EMA00084570054000,1,2.2,2,E,2,17,2,577,19,0,0
EMA00084570258600,1,2.8,1,D,2,,1,440,9,0,0
EMA00084570589960,1,2.1,2,,2,30,2,550,11,0,0
EMA00084570609970,1,1.4,1,B,2,25,3,608,8,0,0
EMA00084570781440,1,0.7,1,G,2,22,1,868,6,0,0
EMA00084571416040,1,2,2,,2,8,2,988,4,0,0
EMA00084571444640,1,1.2,2,E,2,32,2,700,31,21,0
EMA00084571533340,2,2.1,1,E,2,30,2,458,4,3,0
EMA00084571572760,1,3.6,2,,2,12,2,550,8,6,0
EMA00084571904280,1,1.5,1,G,2,37,3,416,6,5,0
EMA00084571905020,1,1.8,2,D,2,23,2,778,6,0,0
EMA00084572182080,1,1.8,1,G,2,15,1,902,14,0,0
EMA00084572215290,1,2.6,1,F,2,19,2,741,14,0,1
EMA00084572340560,1,2.6,2,G,2,6,1,608,9,0,0
EMA00084572474630,2,1.8,1,,2,20,2,812,11,0,0
EMA00084572595050,2,1.4,1,,2,43,1,565,5,4,0
EMA00084572802990,1,3.8,2,,2,15,1,440,6,0,0
EMA00084572825240,1,0,2,,3,22,1,751,11,7,1
EMA00084572913790,1,1.7,1,G,2,40,2,275,14,8,1
EMA00084572949270,2,1.9,1,E,2,17,3,962,8,0,0
EMA00084573086470,2,0.1,1,F,3,,1,542,8,0,1
EMA00084573258720,1,1.1,2,C,2,20,2,67,3,0,0
EMA00084573331020,1,2.6,1,,2,24,2,389,8,0,0
EMA00084573532090,1,0.2,2,G,3,26,2,1241,21,8,1
EMA00084573564830,1,0.2,2,,3,53,2,653,11,1,1
EMA00084573850870,2,1.1,1,G,2,21,2,796,6,0,0
EMA00084573892430,1,0.7,2,G,2,35,2,700,11,0,0
EMA00084573898770,1,0.7,2,G,2,41,3,484,21,5,1
EMA00084574151690,1,2,1,E,2,40,1,116,11,5,1
EMA00084574203740,1,0.5,2,E,2,33,2,796,9,0,0
EMA00084574280080,1,2.3,2,D,2,20,3,253,8,0,0
EMA00084574526910,1,0.5,2,D,2,37,2,1082,14,7,0
EMA00084574769350,1,1.3,1,,2,34,2,655,21,6,0
EMA00084574895590,1,0.8,1,D,2,25,2,661,21,11,0
EMA00084575391750,1,0.7,2,,2,34,3,904,16,7,1
EMA00084575543320,1,3.3,1,D,2,16,2,655,6,,1
EMA00084575578250,1,2.4,2,E,2,13,2,760,9,8,0
EMA00084575605100,1,0.1,2,G,3,54,3,565,11,0,1
EMA00084575965820,1,1.1,1,B,2,,2,1014,11,0,0
EMA00084576077360,1,0.1,1,F,3,52,2,521,8,3,1
EMA00084576121400,1,1.8,1,D,2,30,3,655,5,0,0
EMA00084576141800,1,1.5,1,,2,41,2,194,21,6,0
EMA00084576999720,1,1,1,D,2,16,3,1252,4,0,0
EMA00084577010530,1,1.3,2,G,2,26,2,694,14,0,0
EMA00084577298190,1,0.3,1,C,3,43,2,1061,6,0,1
EMA00084577403460,1,1,1,D,2,42,2,339,11,4,1
EMA00084577661950,2,0.8,1,F,2,30,2,1082,14,6,0
EMA00084577723290,1,2.1,2,G,2,22,2,962,16,,0
EMA00084577850250,1,1,1,G,2,30,1,855,21,5,0
EMA00084578126080,2,1.7,1,C,2,13,2,605,6,0,0
EMA00084578249380,1,0.5,2,G,2,42,2,484,14,0,1
EMA00084578485560,1,0.4,1,G,2,24,2,1280,19,6,0
EMA00084578491580,1,0,2,G,3,30,2,694,3,0,1
EMA00084578936910,1,1,1,D,2,44,3,490,41,22,1
EMA00084578942420,2,0.7,1,E,2,31,2,636,10,0,0
EMA00084579113470,1,0.2,1,,3,55,2,116,14,0,1
EMA00084579148890,1,0.9,2,D,2,46,2,521,13,2,0
EMA00084579160290,1,0.4,2,G,2,25,3,577,8,3,1
EMA00084579179110,1,1.4,1,C,2,48,2,251,19,2,0
EMA00084579303180,1,0.2,1,G,3,,1,521,14,4,1
EMA00084579339070,2,2.2,1,C,2,24,2,520,4,0,0
EMA00084579352690,1,0.8,2,G,2,,1,912,21,11,0
EMA00084579502030,1,0.8,2,E,2,32,2,608,21,16,0
EMA00084579753000,2,0.9,1,G,2,40,2,416,2,0,0
EMA00084579850330,2,2.3,1,G,2,13,2,577,4,0,0
EMA00084579972590,1,2,1,E,2,16,2,694,7,0,0
EMA00084580085020,1,0.3,1,,2,47,2,653,11,0,0
EMA00084580094540,2,2,1,G,2,20,2,700,9,,0
EMA00084580147020,1,3.8,2,A,2,12,2,578,2,0,0
EMA00084580181700,1,0.1,1,E,1,0,3,521,1,0,1
EMA00084580190700,2,0.9,1,D,2,30,2,1014,26,21,0
EMA00084580304620,1,2,2,G,2,24,2,655,14,4,0
EMA00084580333230,1,0.1,1,G,3,57,2,470,31,,1
EMA00084580466370,1,0,1,G,3,32,2,649,6,0,1
EMA00084580504410,1,4.8,1,E,2,11,2,145,11,0,1
EMA00084580620820,1,0.3,2,D,3,46,2,700,6,0,1
EMA00084580799540,1,1.6,2,,2,32,2,605,11,2,0
EMA00084581059520,1,1.5,2,G,2,23,2,593,9,0,1
EMA00084581168030,1,0.9,2,,2,26,2,1140,18,14,0
EMA00084581278370,1,0.4,2,,2,,1,1203,11,0,0
EMA00084581287060,2,0.1,2,D,3,32,2,1140,6,0,1
EMA00084581342070,1,0.3,2,G,2,35,2,1060,5,0,0
EMA00084581407180,1,0.3,2,G,2,,2,636,16,7,0
EMA00084581479130,1,1,2,D,2,,2,827,11,2,0
EMA00084581596440,1,1.3,1,B,2,35,2,610,11,0,0
EMA00084581644050,2,0.1,1,D,1,0,2,220,1,0,1
EMA00084581668830,1,2.3,2,G,2,11,3,778,18,,0
EMA00084581674210,1,2.6,2,G,2,20,2,700,9,0,0
EMA00084581736300,1,2.3,2,G,2,16,2,760,21,9,0
EMA00084582160420,1,1,1,G,2,49,1,311,9,0,0
EMA00084582317260,1,1.4,1,G,2,28,2,550,8,6,0
EMA00084582337150,1,0.3,1,,3,48,3,655,13,8,1
EMA00084582374660,1,0.6,2,F,2,35,2,1061,10,0,0
EMA00084582419440,2,1,1,E,2,25,3,684,21,10,0
EMA00084582454900,1,0.9,1,G,2,50,2,653,6,0,1
EMA00084582467190,2,1.4,1,G,2,22,1,1082,8,0,0
EMA00084582520920,1,1.5,2,D,2,,1,812,11,0,0
EMA00084582666560,1,2,1,E,2,40,1,311,21,17,0
EMA00084582681980,1,0.7,2,G,2,39,2,873,4,0,0
EMA00084582683540,1,2.3,2,E,2,32,2,565,11,0,0
EMA00084582785350,1,1.9,1,D,2,25,2,741,,9,0
EMA00084582796400,1,1.6,2,G,2,,3,623,9,0,0
EMA00084582949840,2,0.8,1,G,2,23,3,892,3,0,0
EMA00084582975800,1,0.5,2,C,2,18,3,972,14,0,0
EMA00084583123640,1,0.9,1,C,2,53,3,190,11,10,0
EMA00084583267740,1,1.8,2,,2,37,2,605,11,0,0
EMA00084583402100,2,1.2,1,E,2,26,2,855,11,0,1
EMA00084583460770,1,1.9,2,E,2,23,3,649,9,0,0
EMA00084583501520,1,0.1,2,,2,,2,947,9,0,0
EMA00084583579970,1,1,1,G,2,,1,605,14,5,1
EMA00084583580100,1,2.6,1,E,2,28,2,339,4,2,0
EMA00084583702400,2,0.7,1,E,2,20,3,608,6,,0
EMA00084584067820,1,2,2,G,2,28,1,806,13,0,0
EMA00084584177210,1,1.7,1,G,2,25,3,593,4,0,0
EMA00084584257840,1,2,2,D,2,21,1,721,,0,0
EMA00084584265080,1,2.6,2,A,2,15,3,560,8,1,0
EMA00084584345390,1,2.6,2,G,2,20,2,458,5,0,0
EMA00084584349500,2,0,2,G,3,50,2,605,11,0,1
EMA00084584426330,1,0.3,1,G,2,31,2,1229,4,0,0
EMA00084584560510,1,1.7,2,B,2,15,2,730,11,0,0
EMA00084584794560,1,0.1,2,D,1,0,3,233,1,0,1
EMA00084585027820,1,0,1,E,3,,2,470,4,0,1
EMA00084585202680,1,1.8,2,B,2,21,3,1061,4,1,0
EMA00084585233520,1,1.2,1,,2,5,2,770,5,0,0
EMA00084585340330,1,1.2,1,B,2,30,2,673,21,19,0
EMA00084585373210,2,0.4,1,G,2,22,2,1280,8,0,0
EMA00084585397210,1,0.4,2,,2,37,2,812,7,0,1
EMA00084585429200,1,0.8,2,,2,,2,339,18,0,0
EMA00084585527390,1,2.5,1,E,2,14,2,841,8,0,0
EMA00084585750850,2,1.2,1,D,2,20,2,721,3,0,0
EMA00084585873760,1,2.7,1,G,2,23,2,40,21,20,0
EMA00084585901340,1,1.5,2,,2,29,3,673,11,9,0
EMA00084586053680,1,1,2,G,2,43,1,152,8,4,0
EMA00084586188840,1,2.5,2,C,2,14,3,934,4,0,0
EMA00084586220300,2,0.3,1,F,1,0,2,1316,1,0,0
EMA00084586249060,1,2.4,1,,2,24,2,653,4,2,0
EMA00084586261050,1,1.5,2,G,2,19,2,1038,6,0,0
EMA00084586335060,1,2,2,G,2,26,2,988,11,10,0
EMA00084586443890,1,0.6,1,G,2,45,2,458,6,0,0
EMA00084586678850,1,1.4,1,E,2,37,3,392,11,8,1
EMA00084586915770,1,1,2,F,2,24,2,880,14,9,0
EMA00084586933380,1,1.3,2,G,2,12,1,946,9,1,0
EMA00084587070440,1,0.3,2,,2,36,1,855,11,0,0
EMA00084587210240,1,1.6,2,C,2,20,3,806,6,1,0
EMA00084587222100,2,0.5,1,F,2,35,2,578,11,0,0
EMA00084587475050,1,0.3,2,D,2,54,2,311,9,0,0
EMA00084587543660,1,3.1,2,G,2,30,2,132,14,13,1
EMA00084587724710,2,0.1,1,G,3,,2,630,8,2,1
EMA00084587843550,1,0,2,E,3,49,2,311,5,0,1
EMA00084587959730,2,0.3,1,B,1,0,2,841,1,0,0
EMA00084588077790,1,3.8,1,G,2,6,3,770,16,10,0
EMA00084588085230,1,0,1,A,3,40,3,636,16,0,1
EMA00084588306790,1,0.2,2,G,3,20,1,960,31,24,1
EMA00084588582850,2,1.2,1,D,2,25,2,636,31,19,0
EMA00084588639410,1,2.2,1,E,2,14,1,649,8,0,0
EMA00084588862200,1,0.3,1,E,3,40,2,962,8,2,1
EMA00084589028950,1,2.1,1,G,2,11,2,1140,9,0,0
EMA00084589166350,1,0.6,2,D,2,28,3,704,4,0,0
EMA00084589287860,1,0.5,2,F,2,38,3,504,8,0,0
EMA00084589303130,1,3.5,1,E,2,5,2,550,11,8,0
EMA00084589344430,1,1.2,2,D,2,36,3,424,21,6,0
EMA00084589395360,1,1.6,2,,2,15,3,812,4,0,0
EMA00084589449210,1,1.3,2,G,2,8,2,684,26,14,0
EMA00084589474070,1,0.4,2,G,2,37,2,760,21,15,1
EMA00084589525150,1,2.1,1,F,2,36,2,519,14,8,0
EMA00084589683270,2,2.1,1,C,2,14,2,855,8,0,0
EMA00084589951570,2,0.9,1,C,2,28,2,827,,9,0
EMA00084590243710,1,1.3,2,E,2,38,2,733,21,11,0
EMA00084590458870,1,1.6,2,F,2,31,1,282,8,0,0
EMA00084590574830,1,0.6,1,G,2,30,1,251,11,0,0
EMA00084590615340,1,0.2,1,G,3,30,1,1103,11,2,1
EMA00084590645420,1,0.2,1,,2,60,1,282,8,0,0
EMA00084590657880,1,0.1,1,G,3,,2,565,11,0,1
EMA00084590701870,1,0.5,1,,2,15,3,778,7,0,1
EMA00084590922670,2,0,2,G,1,0,1,40,1,0,0
EMA00084591049790,1,2,2,E,2,12,2,1082,16,14,0
EMA00084591141850,2,0.6,1,G,2,28,1,722,16,14,0
EMA00084591197870,1,1.6,2,G,2,19,1,842,3,0,0
EMA00084591238730,1,2.6,2,G,2,15,2,873,11,0,0
EMA00084591360590,1,0.7,2,,2,23,3,673,7,0,0
EMA00084591493140,1,1.3,2,G,2,33,2,593,2,0,0
EMA00084591564640,1,2.4,1,G,2,,2,653,6,0,1
EMA00084591663530,2,0.3,1,E,2,31,2,730,14,0,0
EMA00084591666110,2,0.3,1,G,3,28,2,1216,21,3,1
EMA00084591950670,2,0.3,2,E,3,40,2,741,3,0,1
EMA00084591978610,1,0.8,2,G,2,,2,733,9,0,0
EMA00084592096900,1,0.1,2,G,3,20,2,1241,21,,1
EMA00084592169240,1,0,1,C,3,37,2,578,9,8,1
EMA00084592363280,1,1.4,1,D,2,30,3,484,11,2,1
EMA00084592394000,2,2.8,1,D,2,,2,282,8,0,0
EMA00084592517690,1,2.3,1,G,2,25,1,904,6,2,0
EMA00084592647790,2,0.1,2,G,3,32,1,560,11,6,1
EMA00084592792090,2,0.2,1,,1,0,1,470,1,0,1
EMA00084592832550,1,1.8,2,,2,,3,655,11,0,0
EMA00084592930070,1,1.4,1,C,2,38,3,605,9,8,1
EMA00084593040900,2,0.7,1,G,2,46,3,733,16,0,1
EMA00084593330820,2,2.2,1,G,2,27,2,275,11,4,0
EMA00084593379370,1,0.7,1,G,2,35,3,636,10,1,0
EMA00084593470040,1,0,1,,2,32,2,704,21,11,0
EMA00084593490640,1,1.8,1,E,2,30,2,542,5,0,0
EMA00084593524740,2,0.1,1,,3,34,1,1173,12,0,1
EMA00084593701160,1,2.2,1,,2,23,2,392,16,0,0
EMA00084593748850,1,1.8,2,F,2,9,1,673,21,14,0
EMA00084593977290,1,2.2,2,F,2,13,2,577,6,3,0
EMA00084593992500,1,0,2,,1,0,2,1173,1,0,1
EMA00084594084980,1,0.6,1,,2,36,2,988,,3,1
EMA00084594133960,1,0.8,2,G,2,30,2,484,3,0,0
EMA00084594289670,1,0.7,2,G,2,35,2,721,2,0,0
EMA00084594304840,1,0.9,2,,2,45,3,550,6,0,0
EMA00084594401940,2,0.9,1,G,2,15,2,741,6,0,0
EMA00084594487180,1,2.1,2,E,2,11,3,827,16,7,0
EMA00084594569670,2,0.2,1,B,2,39,2,608,11,0,0
EMA00084594609400,1,0.8,1,,2,35,2,608,13,1,0
EMA00084594795590,2,1.4,1,E,2,34,1,721,11,4,0
EMA00084594895090,1,0.6,2,,2,35,2,741,21,14,0
EMA00084594908410,1,4,1,C,2,10,1,610,14,8,0
EMA00084594937720,1,0,1,G,2,,1,1038,8,0,0
EMA00084594987580,1,2.8,1,E,2,14,3,806,4,0,0
EMA00084595428580,1,4.3,1,D,2,25,2,220,8,0,0
EMA00084595509560,1,0.6,2,F,2,42,2,504,26,19,0
EMA00084595660820,1,0.8,2,D,2,,2,982,6,5,0
EMA00084595663790,1,1.2,2,,2,,2,962,9,3,1
EMA00084595976190,1,2.1,2,G,2,27,2,339,11,8,0
EMA00084596230820,1,0.2,2,G,3,,2,760,21,4,1
EMA00084596403040,1,2.7,2,G,2,15,2,1060,14,5,0
EMA00084596471380,1,3.5,2,D,2,,1,220,14,3,0
EMA00084596519300,1,0.6,2,C,2,39,3,760,11,6,0
EMA00084596651220,1,2.4,1,E,2,32,2,352,6,5,0
EMA00084596694970,1,0.1,2,,3,40,2,678,9,0,1
EMA00084596722950,1,3,1,A,2,13,2,416,4,0,0
